"Ballymote, Sligo Division",7,11,9,3,9,8,14,7,11,7,22,9,14,8,3
"Enniscrone, Sligo Division",19,6,4,6,16,15,15,11,17,33,18,22,11,6,4
"Gurteen, Leitrim Division",1,2,2,2,4,8,6,10,4,8,3,4,8,4,2
"Riverstown, Sligo Division",9,6,5,2,6,13,19,12,13,10,9,3,14,6,7
"Tubbercurry, Sligo Division",10,11,14,12,11,23,16,22,16,35,28,31,23,10,9
"Ballinamore, Leitrim Division",5,2,5,3,1,6,14,8,18,13,6,7,9,6,2
"Carrick-On-Shannon, Leitrim Division",29,20,32,45,37,63,45,41,46,41,30,20,25,20,47
"Carrigallen, Leitrim Division",5,6,4,5,3,2,9,7,9,2,3,8,4,3,7
"Drumshambo, Leitrim Division",7,12,11,6,8,13,14,5,12,13,10,28,11,8,26
"Kinlough, Leitrim Division",9,10,6,9,3,7,5,8,6,7,5,12,9,4,8
"Manorhamilton, Leitrim Division",8,5,13,19,15,17,14,12,17,12,11,29,18,19,35
"Mohill, Leitrim Division",19,16,16,15,21,27,26,20,41,31,16,20,23,14,11
"Collooney, Sligo Division",11,16,12,15,15,15,19,10,12,14,7,14,23,12,9
"Coolaney, Sligo Division",2,2,1,3,1,1,1,1,2,8,5,5,4,3,3
"Grange, Sligo Division",11,13,14,16,8,14,13,13,18,23,13,17,12,15,12
"Rosses Point, Sligo Division",2,5,5,3,3,2,6,4,2,3,3,5,5,6,5
"Skreen, Sligo Division",2,1,1,3,1,1,2,4,5,9,4,0,9,6,5
"Sligo, Sligo Division",249,184,166,135,179,146,136,105,136,133,146,136,104,68,80
"Ardee, Louth Division",32,48,60,52,66,63,52,65,79,69,73,69,60,37,36
"Castlebellingham, Louth Division",39,24,44,39,27,51,55,40,38,42,45,61,50,25,17
"Collon, Louth Division",26,9,11,15,12,16,14,15,22,16,15,10,12,5,7
"Louth, Louth Division",9,14,13,11,8,15,20,14,20,24,13,24,12,9,8
"Clogherhead, Louth Division",17,11,20,18,26,29,27,20,25,20,27,24,26,12,13
"Drogheda, Louth Division",154,281,344,268,398,464,372,353,331,492,446,357,387,331,322
"Dunleer, Louth Division",17,21,31,27,30,36,18,22,29,23,26,34,22,15,11
"Blackrock, Co Louth, Louth Division",47,36,45,44,40,55,33,34,54,47,65,50,53,25,19
"Carlingford, Louth Division",24,29,25,21,27,22,32,26,10,19,25,10,23,18,10
"Drumad, Louth Division",24,19,19,30,28,13,16,20,19,13,17,19,30,16,7
"Dundalk, Louth Division",317,344,311,255,257,288,284,322,309,396,384,394,371,228,203
"Hackballscross, Louth Division",12,13,20,13,12,4,10,16,17,10,12,11,18,5,9
"Omeath, Louth Division",9,10,12,10,7,17,15,7,17,19,7,11,6,6,6
"Crusheen, Clare Division",5,2,6,4,7,7,11,0,4,2,3,7,5,2,3
"Ennis, Clare Division",128,105,83,146,172,230,161,154,112,136,160,166,156,133,84
"Killaloe, Clare Division",41,31,40,56,70,21,33,23,33,34,24,20,16,28,28
"Newmarket on Fergus, Clare Division",8,3,5,9,5,9,13,5,4,11,9,2,9,6,4
"Scariff, Clare Division",7,12,13,14,25,14,14,16,21,21,19,18,15,9,10
"Shannon, Clare Division",30,22,27,53,32,38,22,53,36,14,49,29,41,17,14
"Sixmilebridge, Clare Division",16,13,32,26,38,30,23,14,25,19,17,18,25,14,11
"Tulla, Clare Division",10,14,13,6,12,10,13,6,13,2,8,12,14,5,1
"Ballyvaughan, Clare Division",2,1,4,3,6,6,9,3,4,3,7,6,11,1,1
"Corofin Co. Clare, Clare Division",9,7,10,4,5,11,11,4,11,6,13,1,10,10,6
"Ennistymon, Clare Division",18,19,27,40,23,41,39,18,12,19,11,12,20,9,10
"Kildysart, Clare Division",3,0,1,3,6,11,7,2,3,4,3,1,0,3,2
"Kilkee, Clare Division",28,13,20,30,13,28,33,26,20,19,16,20,18,27,26
"Kilmihil , Clare Division",2,6,1,5,5,15,7,4,5,9,1,4,5,2,5
"Kilrush, Clare Division",26,17,14,21,16,31,21,47,42,54,10,27,24,14,22
"Lisdoonvarna, Clare Division",2,14,1,8,6,9,7,3,6,2,10,4,6,3,2
"Miltown Malbay, Clare Division",10,0,7,11,9,18,16,15,9,11,13,7,10,8,8
"Ballycroy, Mayo Division",1,0,0,0,1,0,0,4,3,0,0,2,4,1,1
"Bangor Erris, Mayo Division",1,2,5,6,1,2,2,0,1,0,5,3,2,0,1
"BÈal an Mhuirthead, Mayo Division",8,5,11,5,7,5,4,5,11,2,2,6,4,4,2
"Gleann na Muaidhe, Mayo Division",3,2,3,4,3,1,2,0,0,0,2,1,1,0,0
"Ballina, Mayo Division",61,40,42,34,62,60,57,95,52,113,62,40,53,24,19
"Bonniconlon, Mayo Division",2,0,1,4,1,0,0,4,2,5,3,5,0,2,2
"Crossmolina, Mayo Division",9,4,7,10,9,2,11,18,5,11,10,5,6,8,2
"Killala, Mayo Division",5,0,10,5,3,3,5,10,3,11,13,7,3,0,2
"Balla, Mayo Division",7,7,10,3,14,8,6,4,7,13,2,3,5,2,6
"Castlebar, Mayo Division",97,59,72,65,100,96,72,97,61,100,55,47,29,42,42
"Partry, Mayo Division",10,3,5,4,4,6,3,11,10,18,3,5,6,5,0
"Ballindine, Mayo Division",6,1,1,5,12,2,7,4,4,5,2,5,5,1,2
"Ballinrobe, Mayo Division",7,13,12,7,20,14,24,16,14,9,15,15,18,5,10
"Claremorris, Mayo Division",13,12,10,18,38,21,39,14,15,20,12,10,7,10,18
"Cong, Mayo Division",2,4,1,4,2,2,6,1,6,4,0,12,4,1,3
"Kilmaine, Mayo Division",3,0,2,1,0,1,1,3,10,3,3,6,1,3,3
"Knock, Mayo Division",8,5,8,5,7,5,5,9,7,6,2,14,5,2,3
"Shrule, Mayo Division",4,3,2,3,1,2,4,3,3,4,0,8,5,2,11
"Ballyhaunis, Mayo Division",12,10,14,18,31,13,20,14,16,9,17,16,19,15,11
"Charlestown, Mayo Division",18,6,13,20,25,7,14,9,14,10,15,12,13,16,16
"Foxford, Mayo Division",9,4,10,15,18,10,14,9,12,16,9,10,7,10,2
"Kilkelly, Mayo Division",1,4,5,5,8,2,6,10,9,10,4,6,7,5,4
"Kiltimagh, Mayo Division",11,11,7,17,11,9,9,3,1,10,11,11,8,1,5
"Swinford, Mayo Division",9,9,10,8,11,18,14,10,17,15,15,12,6,9,11
"Gob an Choire, Mayo Division",0,0,1,2,5,1,4,1,2,2,4,1,0,2,4
"Keel, Mayo Division",1,0,0,0,2,0,7,1,0,0,3,1,1,0,0
"Louisburgh, Mayo Division",10,1,7,3,7,2,8,8,11,3,2,1,4,11,2
"Newport, Co Mayo, Mayo Division",4,7,3,0,9,4,6,5,3,9,8,5,7,15,3
"Westport, Mayo Division",29,17,25,53,63,53,52,44,60,78,62,54,80,50,33
"Ahascragh, Galway Division",1,4,4,6,2,3,3,6,9,9,2,4,2,5,3
"Ballinasloe, Galway Division",36,31,50,47,47,40,62,68,51,35,51,31,58,30,42
"Ballygar, Galway Division",2,5,7,8,4,7,13,3,8,12,3,3,1,0,2
"Creggs, Galway Division",0,5,0,1,0,2,3,5,2,3,2,0,2,0,2
"Kilconnell, Galway Division",4,0,3,2,3,2,1,1,3,5,4,1,5,3,2
"Kiltormer, Galway Division",7,2,6,1,2,2,1,2,6,1,6,3,4,5,4
"Mountbellew, Galway Division",3,6,8,10,8,10,14,18,20,17,13,10,10,10,12
"Moylough, Galway Division",3,3,7,4,3,9,1,6,3,4,7,4,3,2,1
"An Maim, Galway Division",13,3,2,4,7,5,15,5,7,3,3,5,5,6,4
"Carna, Galway Division",2,1,2,11,4,4,2,7,0,0,2,2,1,1,3
"Clifden, Galway Division",22,10,14,4,8,6,6,5,11,14,5,8,3,6,1
"Cloch na Ron, Galway Division",0,0,2,1,0,2,2,2,0,0,0,1,0,2,0
"Letterfrack, Galway Division",9,1,3,11,5,9,2,2,2,2,1,1,6,2,2
"Sraith Salach, Galway Division",2,1,1,3,0,2,2,1,1,4,0,1,0,3,0
"Aran More, Galway Division",48,34,60,82,82,62,76,54,64,70,69,60,44,27,35
"Athenry, Galway Division",7,17,19,26,27,29,34,37,33,19,32,22,25,9,24
"Gaillimh, Galway Division",363,279,450,464,409,431,459,468,361,379,337,386,330,176,203
"Leach Seoirse, Galway Division",16,25,23,36,68,51,42,65,47,42,37,36,34,10,23
"Monivea, Galway Division",1,2,3,4,2,6,7,2,3,10,2,4,8,0,3
"Ardrahan, Galway Division",1,2,2,4,10,5,8,5,6,5,5,12,5,4,5
"Craughwell, Galway Division",10,14,13,29,33,29,29,14,12,6,7,17,15,5,6
"Gort, Galway Division",22,18,20,10,20,21,15,20,13,15,8,24,30,14,11
