"Ballymote, Sligo Division",14,10,22,19,22,27,19,26,22,15,21,18,14,6,14
"Enniscrone, Sligo Division",23,9,25,20,16,13,17,10,9,14,18,15,11,9,15
"Gurteen, Leitrim Division",3,2,12,3,11,12,10,13,5,16,3,4,3,9,4
"Riverstown, Sligo Division",10,10,1,4,7,9,13,4,3,7,4,3,3,1,6
"Tubbercurry, Sligo Division",16,7,14,5,35,24,22,31,18,29,33,21,30,15,27
"Ballinamore, Leitrim Division",5,9,3,11,16,28,22,26,10,7,4,5,6,2,5
"Carrick-On-Shannon, Leitrim Division",47,57,63,126,107,94,58,61,79,61,60,56,53,42,58
"Carrigallen, Leitrim Division",2,0,2,1,5,8,8,4,4,2,1,4,7,0,0
"Drumshambo, Leitrim Division",14,23,9,24,17,24,17,9,22,18,10,19,13,9,8
"Kinlough, Leitrim Division",15,12,7,17,7,16,14,13,10,14,11,11,9,11,8
"Manorhamilton, Leitrim Division",38,25,26,36,26,28,30,16,11,7,8,23,10,15,17
"Mohill, Leitrim Division",19,24,41,31,34,22,30,28,24,15,17,18,29,20,18
"Collooney, Sligo Division",23,19,23,24,20,27,19,18,8,19,36,19,19,17,11
"Coolaney, Sligo Division",3,9,3,2,3,8,5,7,3,16,7,1,7,5,3
"Grange, Sligo Division",9,5,13,12,10,11,10,21,12,15,19,14,23,15,18
"Rosses Point, Sligo Division",7,7,4,5,3,0,6,1,5,3,5,1,3,2,2
"Skreen, Sligo Division",3,2,1,0,3,5,4,4,1,2,2,2,2,0,2
"Sligo, Sligo Division",827,540,582,490,574,512,394,391,304,282,273,281,265,159,224
"Ardee, Louth Division",21,25,45,87,66,77,96,87,101,53,55,54,54,31,51
"Castlebellingham, Louth Division",40,26,23,39,34,50,67,49,31,33,22,24,36,21,24
"Collon, Louth Division",2,3,5,8,12,17,24,12,7,18,7,0,5,6,4
"Louth, Louth Division",11,8,4,14,9,13,20,27,12,9,14,18,24,10,11
"Clogherhead, Louth Division",13,24,27,12,24,25,24,25,23,18,36,39,10,20,10
"Drogheda, Louth Division",297,374,398,386,491,564,485,431,410,404,387,349,401,337,399
"Dunleer, Louth Division",22,21,24,16,29,46,32,45,29,37,24,33,34,9,11
"Blackrock, Co Louth, Louth Division",43,34,49,85,93,76,58,45,39,54,60,48,39,21,27
"Carlingford, Louth Division",24,21,40,61,82,74,66,42,46,18,28,25,20,11,12
"Drumad, Louth Division",45,31,37,26,41,35,29,22,23,28,25,38,23,22,10
"Dundalk, Louth Division",573,572,576,667,860,858,645,562,523,527,490,387,394,301,306
"Hackballscross, Louth Division",7,12,4,19,12,16,9,6,11,11,8,16,9,6,9
"Omeath, Louth Division",13,16,27,20,30,20,24,19,17,10,18,15,15,8,11
"Crusheen, Clare Division",2,3,4,8,1,5,4,4,4,3,3,6,1,3,5
"Ennis, Clare Division",209,240,225,333,269,355,273,273,230,186,178,168,194,173,161
"Killaloe, Clare Division",44,39,46,43,55,41,51,54,52,37,34,16,11,21,28
"Newmarket on Fergus, Clare Division",13,6,7,8,10,16,14,18,13,12,13,11,9,3,7
"Scariff, Clare Division",13,26,14,17,29,17,15,13,10,8,6,7,11,6,18
"Shannon, Clare Division",156,128,114,136,130,164,134,127,92,76,66,65,51,40,39
"Sixmilebridge, Clare Division",12,13,25,31,36,26,26,10,23,15,11,6,20,12,10
"Tulla, Clare Division",7,7,9,10,12,13,10,9,4,7,4,4,4,5,5
"Ballyvaughan, Clare Division",4,4,5,0,2,3,8,2,1,3,5,4,4,1,4
"Corofin Co. Clare, Clare Division",15,7,7,2,6,1,4,4,2,7,3,3,13,6,4
"Ennistymon, Clare Division",47,36,74,55,41,48,61,67,24,34,42,27,25,30,40
"Kildysart, Clare Division",2,1,8,1,3,1,3,3,6,2,2,4,0,2,3
"Kilkee, Clare Division",29,36,45,36,68,78,59,46,25,28,28,17,19,34,34
"Kilmihil , Clare Division",2,5,9,10,5,17,14,8,5,7,6,1,8,12,3
"Kilrush, Clare Division",104,107,128,78,92,87,67,59,60,68,53,38,49,52,70
"Lisdoonvarna, Clare Division",13,7,10,15,19,15,8,16,5,6,8,2,4,10,5
"Miltown Malbay, Clare Division",27,24,22,32,7,39,22,17,9,17,23,12,12,8,11
"Ballycroy, Mayo Division",5,2,2,1,2,0,2,7,3,0,0,2,1,6,2
"Bangor Erris, Mayo Division",2,8,4,2,4,6,7,7,2,5,4,3,3,0,2
"BÈal an Mhuirthead, Mayo Division",19,22,22,38,42,23,26,33,21,16,11,8,16,10,12
"Gleann na Muaidhe, Mayo Division",2,2,7,7,7,4,6,6,20,5,17,5,5,1,1
"Ballina, Mayo Division",154,139,120,162,205,215,192,182,129,117,114,109,131,96,70
"Bonniconlon, Mayo Division",3,2,2,4,1,1,1,0,3,7,4,3,1,1,0
"Crossmolina, Mayo Division",2,6,9,11,28,7,11,11,8,13,8,8,9,4,5
"Killala, Mayo Division",8,10,15,14,12,12,18,17,8,7,13,12,4,16,5
"Balla, Mayo Division",7,20,24,11,16,8,7,6,14,5,4,2,2,2,4
"Castlebar, Mayo Division",244,158,139,212,212,174,175,158,135,143,128,120,88,58,84
"Partry, Mayo Division",9,4,5,6,1,4,8,5,7,9,5,3,0,1,8
"Ballindine, Mayo Division",5,2,2,2,4,1,4,0,1,3,1,5,0,1,2
"Ballinrobe, Mayo Division",18,27,24,28,34,28,32,35,23,26,25,19,13,14,26
"Claremorris, Mayo Division",38,46,63,59,51,75,58,33,28,24,22,14,27,11,23
"Cong, Mayo Division",8,6,8,4,2,12,7,4,10,4,5,8,4,1,1
"Kilmaine, Mayo Division",2,3,4,3,2,1,1,7,2,2,0,2,6,0,4
"Knock, Mayo Division",8,5,5,5,6,2,10,10,8,8,7,6,9,6,5
"Shrule, Mayo Division",0,2,6,4,0,3,3,2,3,3,6,6,8,3,4
"Ballyhaunis, Mayo Division",20,19,26,23,32,16,13,26,6,22,21,17,16,8,10
"Charlestown, Mayo Division",17,14,19,23,40,27,20,7,17,13,11,14,15,12,14
"Foxford, Mayo Division",8,7,11,16,18,12,22,19,7,15,18,5,4,3,6
"Kilkelly, Mayo Division",4,7,1,9,5,8,7,6,10,7,3,3,3,4,0
"Kiltimagh, Mayo Division",49,37,21,28,24,20,26,21,13,6,9,3,7,6,10
"Swinford, Mayo Division",27,21,26,44,20,50,45,18,31,16,26,17,15,14,19
"Gob an Choire, Mayo Division",3,7,0,10,11,9,3,2,3,9,5,4,2,1,0
"Keel, Mayo Division",0,4,2,3,6,6,1,2,3,6,6,5,0,4,3
"Louisburgh, Mayo Division",7,1,16,31,5,15,19,8,8,9,8,4,3,7,4
"Newport, Co Mayo, Mayo Division",5,3,7,8,1,7,5,12,9,15,7,7,1,8,2
"Westport, Mayo Division",50,61,72,98,89,75,117,81,124,78,57,48,57,49,48
"Ahascragh, Galway Division",2,0,2,4,8,4,12,6,5,6,5,2,8,8,2
"Ballinasloe, Galway Division",65,55,48,89,109,124,126,114,108,102,71,80,65,73,82
"Ballygar, Galway Division",3,4,4,2,5,5,3,2,5,4,5,3,0,4,1
"Creggs, Galway Division",2,0,1,1,0,0,0,3,1,0,1,1,2,0,1
"Kilconnell, Galway Division",6,1,1,0,3,3,4,3,3,3,4,1,0,1,2
"Kiltormer, Galway Division",1,0,2,4,3,2,7,3,3,2,3,1,0,2,0
"Mountbellew, Galway Division",4,10,8,15,8,13,10,10,5,0,4,5,5,4,8
"Moylough, Galway Division",0,2,2,2,2,5,0,4,2,2,0,1,0,1,2
"An Maim, Galway Division",6,0,1,3,7,2,4,5,9,6,4,3,4,4,3
"Carna, Galway Division",13,11,12,12,5,14,1,8,5,3,14,4,7,9,6
"Clifden, Galway Division",36,22,26,23,39,64,31,30,27,17,20,45,6,17,13
"Cloch na Ron, Galway Division",4,2,7,1,2,3,3,6,2,0,8,2,2,5,2
"Letterfrack, Galway Division",6,9,10,8,8,12,4,4,3,6,6,5,8,7,4
"Sraith Salach, Galway Division",3,1,2,1,2,2,2,3,1,1,3,1,1,2,3
"Aran More, Galway Division",51,45,39,62,103,93,86,69,56,45,37,42,37,33,44
"Athenry, Galway Division",11,5,39,32,25,33,34,26,29,29,22,18,10,22,42
"Gaillimh, Galway Division",467,495,775,906,899,899,743,569,470,502,330,348,292,283,309
"Leach Seoirse, Galway Division",6,13,8,21,35,37,33,24,37,17,14,11,11,10,25
"Monivea, Galway Division",1,1,0,1,0,7,2,2,1,1,2,2,2,0,2
"Ardrahan, Galway Division",1,1,3,9,0,4,2,0,6,3,2,0,2,6,2
